Id,SalePrice
1557,106652.96574118375
1558,99148.26405677282
1559,77337.40185678792
1560,130110.86252641898
1561,125921.25417283937
1562,126809.46137347272
1563,117940.56991082006
1564,162362.3306235596
1565,146379.76484442
1566,245898.34280649788
1567,76454.83079408127
1568,235753.63487246586
1569,131674.70406167855
1570,143723.05059233122
1571,131827.9164394282
1572,148296.0336484054
1573,244784.97394257263
1574,124532.5936184683
1575,234438.9230125588
1576,247260.24289390724
1577,176802.98905457655
1578,145020.40310411598
1579,151785.45710839995
1580,196618.2131168463
1581,160787.87998900353
1582,121915.92998419305
1583,299579.06315594044
1584,220686.2761478434
1585,134363.21378783477
1586,67870.16041961047
1587,102686.8269446663
1588,155230.17061987869
1589,97649.55913879166
1590,138750.28099815935
1591,97297.04011946064
1592,116671.42683838987
1593,120819.4743710281
1594,121093.33232468164
1595,108447.2212614608
1596,221875.1807332144
1597,191970.39290549618
1598,229395.63953389952
1599,162256.52929101544
1600,156483.55818013963
1601,65667.48107982794
1602,112031.58927902592
1603,85076.48173503621
1604,266759.170228109
1605,244385.85408415366
1606,177529.81214782933
1607,183265.52228488107
1608,215637.08171545534
1609,181325.40876110783
1610,156425.1788776893
1611,144911.83116754948
1612,174361.02642342742
1613,169945.83920898105
1614,126943.5870934123
1615,97675.80828385094
1616,83137.61273506687
1617,95723.50416335606
1618,123554.93671056097
1619,137611.77912378768
1620,160378.96324423043
1621,143558.24425540084
1622,145621.1691650098
1623,268521.98413370014
1624,218638.70705990854
1625,117105.33599519728
1626,173724.82978732095
1627,196483.08752998975
1628,274114.70878676244
1629,179120.26400822995
1630,359407.8043813433
1631,231505.38993945927
1632,248495.57209371883
1633,173756.3485401891
1634,185874.6497771996
1635,178776.52539238153
1636,151369.61836021562
1637,199793.97997105584
1638,186576.26989239382
1639,184797.65806784653
1640,255430.37542969306
1641,186223.50051142962
1642,243729.34216494314
1643,219396.06671254226
1644,235756.06328496488
1645,209097.92729718995
1646,162136.15797927146
1647,158977.41241119374
1648,129664.8541254922
1649,143838.93898969996
1650,110545.81923902853
1651,123240.4054502026
1652,101297.07315023922
1653,103891.39593548524
1654,143938.1974989228
1655,130450.41429295666
1656,141368.0564893539
1657,145980.24242997548
1658,143944.15206071484
1659,110716.98616522877
1660,150270.9082238544
1661,446907.3799131193
1662,403226.64922566694
1663,380348.8979927842
1664,526992.3194319078
1665,304497.3161473026
1666,342810.28760041547
1667,383802.17277797696
1668,339733.3427497384
1669,308006.0170138855
1670,347909.4147391206
1671,279319.44256899523
1672,441296.3219183252
1673,299312.4351079967
1674,249305.6021279982
1675,206655.00362460778
1676,206078.12006210443
1677,231150.74151858882
1678,465418.1017594972
1679,403190.7877822001
1680,332391.4469779788
1681,248796.71547476336
1682,320060.7370765807
1683,194507.92286542238
1684,183191.89172808896
1685,177045.60946699526
1686,164563.58287011503
1687,173574.37038196845
1688,188736.14727902692
1689,196591.351763755
1690,200338.8230267655
1691,189205.74250951607
1692,258667.9706137327
1693,175748.4565929771
1694,184939.58953835786
1695,164796.21538634304
1696,269367.286199295
1697,173128.219482004
1698,351504.3657646037
1699,310933.26597194467
1700,260723.91815176824
1701,283379.40793288243
1702,246503.8301928923
1703,246974.08007922804
1704,285047.3912326266
1705,243679.52488791288
1706,441376.3525350803
1707,208462.39701649686
1708,202846.19341470287
1709,257008.36060693808
1710,217832.83926864303
1711,270252.1811618148
1712,253828.82786301302
1713,272043.93367536046
1714,224811.45700133478
1715,208456.220249164
1716,181237.10409535444
1717,174664.27626669977
1718,135949.40215065776
1719,209831.2435938036
1720,227435.00796899662
1721,167387.84006172908
1722,130845.17385184127
1723,160785.84370520725
1724,195788.946328567
1725,231988.40993771993
1726,187443.74574549345
1727,151623.78692311564
1728,178575.1438115119
1729,165705.89596488795
1730,161739.9194843014
1731,118838.92621172938
1732,120213.11830790194
1733,110978.87046009928
1734,117833.80788045475
1735,129308.1639431106
1736,104202.95339177722
1737,295026.8511045735
1738,268815.4894071981
1739,238155.15296593527
1740,216853.7967431787
1741,186104.61934921058
1742,172043.1789750857
1743,180487.6593870475
1744,314885.90606200445
1745,212868.8807405133
1746,187847.13464263018
1747,219211.72875039576
1748,225282.33333155906
1749,143796.6622304011
1750,127370.62189826113
1751,255704.19177127385
1752,114675.49082368777
1753,154846.71109384147
1754,196294.51879436514
1755,169374.5632106792
1756,127449.99077743111
1757,119930.62829114319
1758,145848.2212966376
1759,166025.3194054114
1760,163214.87937054198
1761,149535.38654013118
1762,177687.92202123677
1763,190630.68923435872
1764,114214.11887465925
1765,178730.10766702535
1766,193309.35067625358
1767,233156.04624074267
1768,143906.01280519395
1769,173105.3432811415
1770,155904.89114774484
1771,119926.83961448893
1772,140657.04466916487
1773,123326.46760231601
1774,150963.01064393122
1775,141819.33766189028
1776,127914.33937596687
1777,105142.83855214964
1778,143658.31601639013
1779,119789.54833689495
1780,184688.23409516556
1781,129975.42186649748
1782,85546.08140320743
1783,143034.6828927426
1784,109417.36912684489
1785,128310.64045005926
1786,138985.88348272003
1787,166948.02605710187
1788,59348.22431710512
1789,100219.62455070624
1790,80627.30405379119
1791,185191.60949100956
1792,165681.6543510447
1793,133686.34788822944
1794,154488.1066534176
1795,139664.25020882563
1796,127114.33575684718
1797,111903.21123787368
1798,121111.52975780173
1799,110276.76888580681
1800,133871.7121206255
1801,131031.20447360264
1802,136525.27987805317
1803,151281.49304691117
1804,141492.59470278426
1805,138287.28466059538
1806,133678.84133546284
1807,136647.94997515532
1808,131122.01053629047
1809,126886.45116500264
1810,137830.00169610968
1811,91699.22611912191
1812,99473.67853827779
1813,127386.02146947102
1814,91023.10224602975
1815,56097.03244791109
1816,102146.75634039934
1817,110143.50044368346
1818,153534.9384172282
1819,129868.73493778703
1820,63658.903821236505
1821,113082.89671751305
1822,150512.39745286878
1823,52633.37281559614
1824,130339.61513403093
1825,140926.6201839622
1826,105717.08319836877
1827,100945.55950781997
1828,137719.23969937293
1829,122554.6976884815
1830,147963.637036053
1831,148846.17705151008
1832,69643.7894585612
1833,141805.44982863864
1834,123567.38887816815
1835,126041.13405357457
1836,128377.62413103212
1837,84295.11784107632
1838,134514.32238878083
1839,94707.98950582962
1840,145197.99824040427
1841,141338.32176642684
1842,93163.47885400086
1843,125479.04586474942
1844,135504.16427900133
1845,146987.26647275558
1846,150130.1764443384
1847,175291.59147441553
1848,51011.10802372271
1849,112813.39725634355
1850,119569.53699845684
1851,164761.552587211
1852,123168.17090007437
1853,123603.99396386291
1854,162947.41422997596
1855,150612.7064996133
1856,222549.05519764364
1857,142655.26791840693
1858,131959.76090223875
1859,118132.13717832942
1860,140944.3689552316
1861,117385.31232365029
1862,298084.97270212625
1863,279219.5644147831
1864,279299.1116931302
1865,330921.65267799736
1866,311794.95551045897
1867,218541.1850178363
1868,287314.86947035097
1869,204200.80443337408
1870,214180.80453831522
1871,242819.78137363098
1872,178353.9714580223
1873,243758.59153591227
1874,156024.563331165
1875,203937.02091257105
1876,201640.127718583
1877,211655.73535878563
1878,199448.67481295182
1879,127065.02096067599
1880,130489.15322525139
1881,242763.90537713564
1882,243060.7707311721
1883,187454.94120716475
1884,208767.66165079884
1885,238821.2557103934
1886,284287.50066428154
1887,214217.6152697235
1888,261777.598268134
1889,174533.35324843347
1890,122395.8190467191
1891,144074.15156635857
1892,98294.217368816
1893,133937.24912692382
1894,130177.1003646589
1895,143378.64351312892
1896,129156.23086325674
1897,112935.16753822741
1898,117710.0699298206
1899,163653.02482520862
1900,159924.0086318023
1901,166323.80153764083
1902,159917.5923643418
1903,211983.30652014638
1904,135366.96259483616
1905,206567.1521086625
1906,145006.51767427032
1907,222554.84657308576
1908,109802.01781808004
1909,128682.96713137871
1910,120385.66183493966
1911,219208.24444344416
1912,346870.3528058407
1913,146574.91292747526
1914,66883.20648174461
1915,298355.51410642493
1916,68465.7718409769
1917,245869.38632163187
1918,144136.49782625263
1919,193165.27446597072
1920,164048.4941901222
1921,373606.73965812544
1922,302434.971351348
1923,236738.88071287153
1924,235390.78069991976
1925,199588.01600845624
1926,365048.26902460103
1927,139949.7187250405
1928,159516.76871288408
1929,131543.69153684223
1930,132007.54108312284
1931,144272.8306985306
1932,146868.60073862606
1933,184960.3423294777
1934,184765.16148297177
1935,167777.44647667778
1936,200112.73597146108
1937,187347.46542884837
1938,174497.78360755907
1939,253798.28052540714
1940,193265.4698672973
1941,172382.54042751153
1942,188348.9180012738
1943,214693.22783508355
1944,360142.6903548355
1945,377608.9479874758
1946,140953.88250080048
1947,311442.92409457325
1948,177590.65188712598
1949,249228.24061592596
1950,189595.2959302918
1951,253348.12244562616
1952,215342.53256159014
1953,168179.3136965552
1954,186504.90587888184
1955,142070.03758983078
1956,302709.96082830307
1957,158309.22126553665
1958,287870.12734055
1959,149176.33696781058
1960,112850.60703041793
1961,115810.61942975408
1962,99931.12503519555
1963,109165.0045324864
1964,110092.03370548657
1965,144886.94314381803
1966,128659.95786821708
1967,298674.4071167216
1968,437288.37117700226
1969,386229.88114465185
1970,406505.6885895884
1971,464441.7469639365
1972,376498.67418937717
1973,280394.8644572157
1974,338511.96435101377
1975,581218.1014920519
1976,278745.8932750017
1977,355774.8880262271
1978,358349.09582066955
1979,325951.54370018473
1980,218371.1237028433
1981,341694.74499227776
1982,224946.1066564291
1983,209196.80501759198
1984,183872.78959154245
1985,218233.2049019873
1986,211298.92939680378
1987,179813.3662222958
1988,177820.81536156498
1989,194872.88460654547
1990,209623.26214702663
1991,239583.960526649
1992,215383.60503732014
1993,173532.06594636058
1994,239083.75283278406
1995,186995.64033421082
1996,258842.3933929659
1997,322282.209276208
1998,324682.1534403466
1999,292837.482040987
2000,327088.7925481715
2001,281109.41184863716
2002,256073.97657250005
2003,266364.0540366925
2004,291015.0822219942
2005,233253.22172339287
2006,219983.49937246653
2007,246585.0647206051
2008,210863.24904063885
2009,197067.54290056898
2010,196409.21038215878
2011,145091.77700106683
2012,168642.67649275274
2013,176558.3851523006
2014,183371.16147699722
2015,199727.60190488005
2016,189606.04400540268
2017,197080.58855606214
2018,115271.78451810018
2019,130776.22225434484
2020,109881.2489073967
2021,93393.06747142566
2022,187556.8695364638
2023,141823.83749791395
2024,283752.04309061164
2025,362889.6507459299
2026,172993.99385275802
2027,159945.00266407538
2028,150087.0430383555
2029,171147.78844190584
2030,261723.64373098942
2031,227592.69422178002
2032,244759.37997572141
2033,249396.37369185235
2034,174700.9832461632
2035,226814.33825071598
2036,204685.7539145128
2037,207383.64664226962
2038,311683.763210016
2039,215627.92397961507
2040,266654.27059979155
2041,309121.335881353
2042,210794.47095603964
2043,185849.96751846638
2044,176016.40233342972
2045,218896.0861085291
2046,150498.90104470856
2047,145838.9086947319
2048,139734.75898271622
2049,151784.66292943692
2050,179538.5445591322
2051,107338.29473020832
2052,122376.95881157153
2053,150605.6314207616
2054,95459.56801733826
2055,155010.97473545308
2056,152958.9989528711
2057,112468.22583556586
2058,216220.93113999648
2059,135070.5950628529
2060,182734.33711373384
2061,176310.32463356585
2062,129343.6488086344
2063,119210.04986541298
2064,139461.80743382487
2065,117359.90684276786
2066,166674.22252300222
2067,108684.6059516696
2068,152238.16319646238
2069,87904.99831428386
2070,119056.77037307671
2071,95127.37937209752
2072,135411.6039948975
2073,134086.7726684235
2074,183383.30388390992
2075,149392.08258368933
2076,111959.48881693435
2077,157144.74435123123
2078,121704.30658919232
2079,136242.03783411856
2080,122027.31390616707
2081,126627.91206631117
2082,121284.29937106601
2083,146943.0028849978
2084,108744.33902970082
2085,117941.6237272954
2086,117693.91216707262
2087,128943.15790812756
2088,99749.41530640014
2089,78395.31655397754
2090,130628.05623486893
2091,111419.11379230859
2092,122729.4506383833
2093,121039.27488282054
2094,109307.20379041995
2095,142535.2912543576
2096,86045.89540154011
2097,99331.47994078443
2098,144985.05742214705
2099,52059.35101216673
2100,73510.11602453495
2101,111737.17416631055
2102,134105.6035014167
2103,107261.01349128943
2104,146241.51094124335
2105,131307.19234356456
2106,61574.714730655534
2107,193060.68930807294
2108,114643.28655844377
2109,112700.77598058897
2110,134492.42240315914
2111,149272.11055927334
2112,136748.2343446688
2113,124449.20316170962
2114,130368.83134958535
2115,169060.12155597834
2116,119841.76638941727
2117,153168.1238427069
2118,122876.11917812633
2119,119385.93951910592
2120,117485.4828225673
2121,87255.04920412031
2122,115288.14764270233
2123,82595.17683582351
2124,154687.38063617522
2125,128613.89390014342
2126,145032.44198491983
2127,169649.35261471872
2128,131406.9185611247
2129,92615.58235771193
2130,132547.75870315067
2131,146213.00980588165
2132,119741.06901129278
2133,125663.44696790166
2134,118187.01695002422
2135,93404.63438547985
2136,78653.60949863029
2137,101377.15948388116
2138,135596.68059047055
2139,147181.22340428783
2140,139887.2624650463
2141,160447.85162510187
2142,121726.54963436135
2143,137672.4633175501
2144,119417.74604031393
2145,138285.33995185338
2146,172241.85370722483
2147,143141.8003607195
2148,137955.99170134575
2149,149531.90991480116
2150,235276.0618571252
2151,116551.09745713687
2152,180035.0224372049
2153,169593.51168874928
2154,104625.82998261889
2155,146455.6205641036
2156,251101.02307122722
2157,231682.28247938782
2158,233735.61745853
2159,215624.307818526
2160,186325.34625394832
2161,233549.29548695675
2162,385710.7264758978
2163,335192.3401696109
2164,241828.55877917836
2165,202826.53212325578
2166,159360.14945383763
2167,219092.77397367568
2168,198691.7017836751
2169,194991.87803874802
2170,217935.1798746222
2171,155312.99805420474
2172,129097.7992665576
2173,167119.7443578424
2174,226036.57074872716
2175,281691.29231208615
2176,298979.5615339354
2177,234449.90446263234
2178,212955.94494000723
2179,132269.8053951212
2180,216279.7850899908
2181,195253.32067063043
2182,221727.08863278103
2183,191371.42041382287
2184,120233.17524930349
2185,128857.51239120543
2186,151363.52289387243
2187,153553.41801032834
2188,158832.79539636563
2189,296191.6726053282
2190,79283.69645691737
2191,83993.11180605274
2192,91344.50335186317
2193,113587.47805137435
2194,111699.25704424661
2195,107762.50746757058
2196,107282.65870644148
2197,124228.13315484498
2198,164671.67538450842
2199,179035.22093964697
2200,153164.87441671296
2201,145703.27580649767
2202,215201.99172154375
2203,135802.42722860078
2204,179079.0865694679
2205,125144.17171763738
2206,136008.8924887558
2207,203108.52036181572
2208,279513.19579847273
2209,248865.82117438084
2210,116100.26953920803
2211,116979.97094925604
2212,122140.54709056015
2213,107774.79822406919
2214,131213.35692976494
2215,103677.85865858482
2216,149705.5014582255
2217,50686.28411585079
2218,91355.83826066313
2219,81313.13935795297
2220,80706.79289933677
2221,296271.6634489087
2222,276807.78059414664
2223,276302.7202761973
2224,208028.7434208112
2225,124155.3176149128
2226,192748.12055743442
2227,196165.0100924316
2228,263025.6573631242
2229,258718.86141623187
2230,155800.7365770729
2231,213697.04117564388
2232,180337.68041613014
2233,184612.18671645885
2234,240715.71516127585
2235,222832.11159470928
2236,261733.30705609475
2237,307834.7657564718
2238,188473.47690530538
2239,111265.79044270857
2240,158781.9917076698
2241,153528.10624853952
2242,120688.23104882872
2243,135535.41880830986
2244,106305.51169126545
2245,101505.67519207427
2246,150831.4724304173
2247,120401.51978113988
2248,122724.55960514271
2249,119659.02501283857
2250,129886.54738786821
2251,107962.10663982418
2252,182455.53260019622
2253,156642.51775279426
2254,177144.821880702
2255,185723.2742047957
2256,174865.3770066077
2257,206870.1791388643
2258,157746.56549913346
2259,176034.27413721394
2260,144333.1818321514
2261,191008.402064145
2262,210348.0624271034
2263,372599.8127504638
2264,508494.98298430815
2265,175916.84953534044
2266,296388.50720684923
2267,372597.745275767
2268,414524.01974013774
2269,149740.5031064743
2270,196627.71104643738
2271,218312.68603355423
2272,202484.63706570264
2273,162810.36148723078
2274,176515.0760851405
2275,157824.97749931074
2276,190688.83732969553
2277,189704.17163672528
2278,147108.19077202425
2279,121711.54041916259
2280,125324.68625901184
2281,160600.14693744504
2282,180995.24247106788
2283,111596.15475209558
2284,117506.68200543599
2285,139982.0583841402
2286,123516.25777874001
2287,374403.2073512791
2288,281523.2629040276
2289,389280.79803994537
2290,462945.7607047157
2291,333905.3321424338
2292,442414.2812534443
2293,493194.46859582426
2294,393460.5199520969
2295,495055.83812458266
2296,307462.36384716985
2297,350613.3184452575
2298,343896.84605203755
2299,354331.02055797115
2300,334818.72794106853
2301,319809.2970599429
2302,261845.2008015184
2303,256009.56530842042
2304,264918.26138778497
2305,209471.5417179931
2306,205571.87910881784
2307,211340.83656061278
2308,235954.7355413372
2309,288786.0216727807
2310,218116.4705048506
2311,217001.3753189393
2312,187445.94773755173
2313,176330.7228934419
2314,181203.45012991407
2315,183719.37401367223
2316,199633.0817522092
2317,193248.80424458155
2318,183360.5751735146
2319,187726.83681360117
2320,184089.1360132147
2321,230233.11172312772
2322,179570.78124220992
2323,195531.3217591987
2324,183328.24164089243
2325,220928.422608522
2326,179380.89611898767
2327,201725.76865759547
2328,222423.57886795446
2329,196228.79957382724
2330,184781.33378153713
2331,358216.4988628529
2332,394555.6332634395
2333,330968.1456641011
2334,266500.4550602538
2335,288990.4713643349
2336,315487.6124894029
2337,207800.85947410393
2338,274041.95205931173
2339,225332.69559819138
2340,401260.1888760015
2341,235268.37736792272
2342,245055.55020412977
2343,238946.35422404544
2344,223995.04413239725
2345,243733.56070819558
2346,214018.65697081303
2347,198979.17903595848
2348,245715.05733671304
2349,186375.7057404802
2350,311030.42636913905
2351,258840.82977914956
2352,250981.79197617478
2353,237237.86260758896
2354,139156.61705769302
2355,143405.20551661524
2356,155880.97826023406
2357,186363.29151938713
2358,200239.2559772096
2359,137325.1513457366
2360,110418.78533933869
2361,147692.01179139817
2362,269032.74187246
2363,134167.54894849157
2364,153282.97934093757
2365,219498.401508044
2366,186303.30396867104
2367,219410.25728775177
2368,210986.622210891
2369,217894.23940898883
2370,168906.54859257364
2371,166510.8128238631
2372,188399.30472513952
2373,283070.7162937461
2374,320800.68498719466
2375,240294.15102568507
2376,296652.3980317515
2377,345759.006006284
2378,144034.46423171295
2379,207401.7260346829
2380,152081.5628252572
2381,169589.51083134644
2382,213442.35557727652
2383,205047.26334395533
2384,244799.36752562545
2385,165489.07402616696
2386,131958.44595811534
2387,133797.997103145
2388,108747.39607805073
2389,120718.91787996903
2390,143032.85506380812
2391,141883.11201002056
2392,116536.38884872351
2393,163575.42331625219
2394,143768.6629601842
2395,209678.02759343144
2396,143423.5959231024
2397,233539.35299232914
2398,126831.46949234119
2399,63009.97488637629
2400,61569.46301159848
2401,117345.42612873619
2402,136944.0578103193
2403,149566.60385711145
2404,156380.98912295964
2405,161715.7646124965
2406,139072.39655241952
2407,123632.32249881433
2408,154198.40655845252
2409,122762.53634862338
2410,174419.57568323036
2411,114553.14466142273
2412,155865.91917857053
2413,130003.32005213786
2414,163431.8978785637
2415,138397.20286391964
2416,125534.56373522733
2417,134025.13026220657
2418,133137.38245072207
2419,128382.09741969558
2420,120757.18422727354
2421,149610.5765030902
2422,106230.82077898274
2423,118964.8866507876
2424,165354.0230375902
2425,193568.93561736276
2426,127290.91687249868
2427,132984.89171561194
2428,176099.23358246867
2429,110338.28820674206
2430,131389.17820278055
2431,105964.71436273235
2432,146171.82264627563
2433,141039.33833008516
2434,138403.26178937088
2435,154199.5401751581
2436,107957.43811282297
2437,104919.13753434876
2438,120778.34956049561
2439,107110.35962715691
2440,122553.57835748227
2441,94704.6899662721
2442,99129.58384459233
2443,132044.73717707183
2444,136540.1520269313
2445,92522.91864294498
2446,144751.69441380503
2447,188137.64573645676
2448,129909.33012328672
2449,115656.86397072083
2450,154677.56346728018
2451,135653.5892991429
2452,190512.3056378344
2453,97417.70022496479
2454,126343.64880945186
2455,115076.99650291426
2456,139164.8701430523
2457,132844.4889594492
2458,131549.72614409117
2459,110927.48862098032
2460,139299.15614919376
2461,133662.4410726758
2462,139209.46465734698
2463,126477.9592694402
2464,183099.16277723797
2465,140901.2738980992
2466,110963.08658058621
2467,130704.79337536052
2468,85145.92255049023
2469,80844.62452400307
2470,191260.25123270298
2471,218116.59862381304
2472,163540.77098956113
2473,112079.35142919178
2474,61713.5956225896
2475,216686.83067920755
2476,116478.49288339255
2477,127403.81666293668
2478,150568.36657880383
2479,103269.64315639717
2480,153169.39009762372
2481,118435.61166095335
2482,123464.96555865442
2483,106387.26805109896
2484,116725.80213205998
2485,124172.18828554357
2486,147747.52133215778
2487,157076.07165583034
2488,164532.28127520665
2489,147984.3791162462
2490,136773.1843864387
2491,94267.01627567319
2492,191025.0913298726
2493,163856.93066497924
2494,147325.4627358634
2495,92849.79535265082
2496,239865.6257896264
2497,161317.76056281282
2498,105439.33915062208
2499,88900.44458885782
2500,119252.14936013927
2501,143285.17078817004
2502,147691.0608891241
2503,100017.27386829772
2504,168360.22197394268
2505,219044.84917372555
2506,245204.6510334509
2507,286651.1978736879
2508,246289.5275119699
2509,214065.52833660098
2510,215614.87577549403
2511,172558.4859867074
2512,206622.39697020515
2513,224073.4629532603
2514,252714.5554611956
2515,146543.8893107963
2516,179124.97820279255
2517,150442.2122644273
2518,159921.39761798992
2519,232013.781221374
2520,213630.04514564198
2521,189339.4691604357
2522,225564.48852076216
2523,115781.8490773464
2524,136426.37843479877
2525,151761.87509522625
2526,136558.8137538803
2527,119666.40006215047
2528,120895.26914054656
2529,133165.65675891438
2530,125639.42707053326
2531,258272.5460709376
2532,227896.47870416776
2533,191913.34304615067
2534,230852.59470996787
2535,292042.84646412946
2536,232149.13264912224
2537,234154.2372493164
2538,187584.30074443083
2539,186886.11683372565
2540,182010.85704433016
2541,184873.4139479059
2542,166275.4241446029
2543,121344.8112237018
2544,120365.20746118664
2545,141240.53183087206
2546,126125.19146593762
2547,143439.42408502309
2548,157918.22714114786
2549,160619.1060126455
2550,911158.6413509956
2551,144184.0920022612
2552,126871.93793193535
2553,75029.159963705
2554,95383.41618726788
2555,120534.59345574975
2556,97927.7255850046
2557,102810.97640530994
2558,132085.70973303608
2559,145068.64570516572
2560,154330.2088277656
2561,146934.62220577276
2562,143162.2501045342
2563,152640.81406586207
2564,200381.15470660693
2565,137798.25339116278
2566,162452.73231977108
2567,141491.7679757191
2568,204480.17717405225
2569,222129.96192214536
2570,114692.37944170626
2571,198966.16989171683
2572,145929.94317354407
2573,231060.7910906637
2574,314912.40351955645
2575,132539.31481232747
2576,118779.16723065215
2577,129031.51008327855
2578,85783.182825098
2579,61744.555209371254
2580,99669.40493838316
2581,110371.729917782
2582,121883.70593442372
2583,287651.8451076805
2584,189578.45750251674
2585,187265.55552083862
2586,229212.03115335162
2587,206008.90819141126
2588,147886.07105742258
2589,152582.1950138023
2590,201164.752477985
2591,240278.65905446914
2592,219700.55836752112
2593,247310.25425491188
2594,189161.32180459556
2595,196128.64286299932
2596,288395.1533137487
2597,183944.00264119825
2598,286713.4183611748
2599,324589.3449087122
2600,153800.8607371997
2601,140675.05791004223
2602,89199.2179045348
2603,94554.44630842874
2604,92759.01011454962
2605,85413.18854164204
2606,145600.21096988258
2607,209447.11771437706
2608,199532.3915421152
2609,176529.15649927506
2610,110809.17707627254
2611,128306.96373899371
2612,164224.30960384855
2613,131338.41472398434
2614,121880.08204174813
2615,157643.23420597316
2616,143867.67641355956
2617,185227.07007018023
2618,208807.85029022914
2619,202678.90249284563
2620,188336.43922045905
2621,176875.79001334772
2622,183988.22202148786
2623,235574.83669609576
2624,305707.33625666273
2625,311572.07726031326
2626,170706.7454728645
2627,163670.71160625888
2628,461194.6507845682
2629,483303.8571469106
2630,371325.79724802513
2631,484931.2280826028
2632,399233.9916321004
2633,306092.4013125795
2634,422835.3107834717
2635,159305.62479127405
2636,178699.23486556427
2637,176719.44784800414
2638,267028.60508709034
2639,192285.43498384726
2640,151024.04647757963
2641,103248.45891165451
2642,185139.43577276607
2643,106144.82748716188
2644,121815.22033917646
2645,114726.1519198517
2646,98266.40479029338
2647,107507.93960285277
2648,139784.28135379258
2649,155166.773681899
2650,136371.72484364995
2651,140289.4031520626
2652,428160.7792627399
2653,263174.5047872402
2654,268611.91362121544
2655,402296.69228668086
2656,328367.2486032759
2657,370707.2293195831
2658,320180.8554262182
2659,316394.2460084872
2660,370763.99765325943
2661,355675.21812592255
2662,363745.33144246903
2663,304465.7634539931
2664,273337.0225362149
2665,328296.3449144898
2666,289684.37063540303
2667,177618.7542385002
2668,185233.81235025488
2669,188560.67682524995
2670,269822.0944214709
2671,190135.88112533765
2672,192591.88545747453
2673,199441.0603290425
2674,197086.2187908291
2675,170187.46402539223
2676,195430.56459719298
2677,204456.15820145342
2678,250132.40743898932
2679,281960.90953211323
2680,294473.99691875227
2681,395599.9173143166
2682,320226.68279971485
2683,485473.8008555269
2684,323989.2512154826
2685,324657.52318714635
2686,264159.0606782446
2687,320788.0660163588
2688,228003.67901917282
2689,208029.16038915838
2690,425747.83740472724
2691,191982.01652728277
2692,141736.38705616797
2693,198112.1269535215
2694,144746.74553567625
2695,191991.58019616574
2696,181514.45359955204
2697,185091.72431830355
2698,187290.56338099705
2699,173664.97836359896
2700,156010.1661589633
2701,156946.78785516124
2702,113818.93129202505
2703,129591.58011742297
2704,137567.3083561938
2705,113909.45100739338
2706,108352.12269173261
2707,121470.93049701596
2708,129785.24031639057
2709,102887.98333042396
2710,122354.18337414345
2711,291079.7992115991
2712,378589.83113541297
2713,167595.52006740202
2714,152499.21018092486
2715,170347.96108767565
2716,149174.72426555856
2717,196673.27491894944
2718,213955.9673062908
2719,160628.24754337803
2720,178031.24122834153
2721,130610.56759337168
2722,160912.67075131505
2723,137367.18387689264
2724,126156.50390295131
2725,129321.7234692369
2726,152720.17640387113
2727,183159.69857257424
2728,183712.45970651842
2729,149629.76944605654
2730,154365.51964357065
2731,130841.1393895975
2732,136130.3419341871
2733,160492.00076022107
2734,156314.59773153008
